Delta Time, Position, Velocity, Heading, 
20, 14.321043, 0.469815, 3.918756, 
20, 14.329145, 0.405113, 3.920470, 
20, 14.336048, 0.345134, 3.921925, 
20, 14.341846, 0.289904, 3.923145, 
20, 14.346635, 0.239447, 3.924150, 
20, 14.350511, 0.193782, 3.924963, 
20, 14.353569, 0.152924, 3.925603, 
20, 14.355907, 0.116886, 3.926091, 
20, 14.357620, 0.085678, 3.926449, 
20, 14.358807, 0.059308, 3.926697, 
20, 14.359562, 0.037780, 3.926855, 
20, 14.359984, 0.021098, 3.926943, 
20, 14.360169, 0.009264, 3.926981, 
20, 14.360215, 0.002280, 3.926991, 
20, 14.360215, 0.000000, 3.926991, 
